,"Consumer Price Index for All Urban Consumers (CPI-U): U.S. city average, by expenditure category, October 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[1982-84=100, unless otherwise noted]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indent Level,Expenditure category,"Relative
importance
Sep.
2024",Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Unadjusted percent change,Unadjusted percent change,Unadjusted percent change,Unadjusted percent change,Seasonally adjusted percent change,Seasonally adjusted percent change,Seasonally adjusted percent change,One Month,One Month,One Month,One Month,Twelve Month,Twelve Month,Twelve Month,Twelve Month
,,,"Oct.
4,Infants' and toddlers' apparel,0.100,126.359,123.242,121.948,122.160,130.717,129.244,127.858,126.121,123.999,122.658,126.088,126.500,125.064,125.431,124.958,125.422,123.638,129.921,128.970,127.989,125.151,122.949,122.927,125.497,124.520,124.146,-1.0,2.8,0.3,-1.1,2.1,-0.8,-0.3,0.000,0.99,L-Aug. 2024,2.1,-0.001,3.33,S-Jul. 2024,-4.0
4,Jewelry and watches(9),0.255,194.782,186.850,190.093,201.526,190.522,197.099,196.648,196.172,205.610,204.998,200.227,209.536,199.922,196.848,196.999,198.707,197.536,190.963,194.018,196.718,195.535,203.334,199.963,196.744,207.037,202.044,2.6,-2.3,4.6,-4.6,-1.6,5.2,-2.4,-0.006,1.37,S-Feb. 2024,-3.3,0.007,2.65,S-Aug. 2024,-0.5
5,Watches(4)(9),0.041,151.512,152.631,152.967,156.862,156.819,158.669,158.232,155.238,157.433,156.049,153.843,157.103,162.254,151.512,152.631,152.967,156.862,156.819,158.669,158.232,155.238,157.433,156.049,153.843,157.103,162.254,7.1,-1.4,2.1,3.3,-1.4,2.1,3.3,0.001,1.07,L-Dec. 2021,3.4,0.003,2.17,L-Jul. 2021,7.4
5,Jewelry(9),0.214,193.917,184.251,188.010,200.671,187.540,194.924,194.496,194.692,205.402,205.026,199.890,210.176,197.380,195.875,196.035,198.539,195.357,186.785,191.434,195.392,194.752,203.326,199.488,196.473,205.786,199.372,1.8,-2.5,5.1,-6.1,-1.5,4.7,-3.1,-0.007,1.67,S-Feb. 2024,-4.4,0.004,3.21,S-Aug. 2024,-0.6
3,Transportation commodities less motor fuel(11),5.966,131.784,131.799,131.652,130.245,130.369,130.411,130.222,130.333,130.493,129.991,129.535,129.549,129.590,132.163,132.781,133.195,131.714,131.846,131.230,130.289,130.202,129.439,128.382,128.028,128.354,129.400,-1.7,-0.4,0.0,0.0,-0.3,0.3,0.8,0.048,0.03,L-May 2023,1.1,-0.105,0.09,L-Mar. 2024,-0.8
4,New vehicles,3.568,179.446,178.700,178.269,178.595,178.592,178.247,178.250,177.958,178.001,177.840,177.534,177.435,177.162,179.247,179.222,179.551,179.485,179.311,179.000,178.200,177.322,177.034,176.697,176.779,177.051,176.966,-1.3,-0.2,-0.1,-0.2,0.0,0.2,0.0,-0.002,0.02,S-Aug. 2024,0.0,-0.051,0.10,–,–
5,New cars(6),,174.888,174.092,173.479,173.981,173.704,173.019,172.662,172.709,172.605,172.318,172.040,171.801,171.566,174.643,174.572,174.466,174.820,174.386,173.932,172.835,172.284,171.631,171.141,171.327,171.302,171.326,-1.9,-0.2,-0.1,-0.1,0.1,0.0,0.0,,0.06,–,–,,0.23,–,–
5,New trucks(6)(13),,191.429,190.604,190.153,190.445,190.493,190.181,190.277,189.936,190.010,189.892,189.564,189.466,189.158,191.255,191.162,191.553,191.392,191.226,190.906,190.197,189.215,189.006,188.643,188.817,189.107,188.986,-1.2,-0.2,-0.1,-0.2,0.1,0.2,-0.1,,0.03,S-Jul. 2024,-0.2,,0.20,–,–
4,Used cars and trucks,1.870,184.961,186.270,186.383,179.410,180.006,180.891,180.132,180.971,181.603,179.579,178.192,178.072,178.744,186.879,189.444,190.570,184.150,185.105,183.042,180.522,181.614,178.831,174.711,173.029,173.566,178.290,-3.4,-0.8,-0.1,0.4,-1.0,0.3,2.7,0.050,0.03,L-May 2023,3.2,-0.063,0.10,L-Mar. 2024,-2.2
4,Motor vehicle parts and equipment(4),0.464,178.518,178.625,179.178,180.393,180.048,179.766,179.504,180.329,180.307,180.912,180.893,182.444,182.566,178.518,178.625,179.178,180.393,180.048,179.766,179.504,180.329,180.307,180.912,180.893,182.444,182.566,2.3,0.0,0.9,0.1,0.0,0.9,0.1,0.000,0.43,S-Aug. 2024,0.0,0.011,0.87,L-Jul. 2023,2.9
5,Tires(4),0.320,151.745,150.196,151.986,153.148,152.526,152.093,151.653,152.970,152.477,153.122,152.701,154.335,153.688,151.745,150.196,151.986,153.148,152.526,152.093,151.653,152.970,152.477,153.122,152.701,154.335,153.688,1.3,-0.3,1.1,-0.4,-0.3,1.1,-0.4,-0.001,0.44,S-Feb. 2024,-0.4,0.004,0.99,S-Aug. 2024,-1.6
5,Vehicle accessories other than tires(4)(5),0.144,214.974,220.134,216.750,217.802,218.434,218.711,219.091,218.119,219.606,219.917,221.185,222.045,224.591,214.974,220.134,216.750,217.802,218.434,218.711,219.091,218.119,219.606,219.917,221.185,222.045,224.591,4.5,0.6,0.4,1.1,0.6,0.4,1.1,0.002,0.85,L-Nov. 2023,2.4,0.006,1.57,L-Jun. 2023,4.8
6,Vehicle parts and equipment other than tires(4)(6),,197.168,204.339,199.312,202.464,203.516,201.346,202.834,203.976,203.071,204.909,205.599,206.250,208.782,197.168,204.339,199.312,202.464,203.516,201.346,202.834,203.976,203.071,204.909,205.599,206.250,208.782,5.9,0.3,0.3,1.2,0.3,0.3,1.2,,1.04,L-Jan. 2024,1.6,,1.90,L-Apr. 2023,8.7
6,"Motor oil, coolant, and fluids(4)(6)",,482.054,488.392,490.586,484.381,485.911,494.820,490.845,481.018,487.856,486.064,489.141,488.026,492.347,482.054,488.392,490.586,484.381,485.911,494.820,490.845,481.018,487.856,486.064,489.141,488.026,492.347,2.1,0.6,-0.2,0.9,0.6,-0.2,0.9,,0.64,L-Jun. 2024,1.4,,1.32,L-Aug. 2023,2.4
3,Medical care commodities(4),1.460,408.965,410.847,410.365,407.879,408.246,408.919,410.743,416.001,416.812,417.465,416.538,413.708,412.914,408.965,410.847,410.365,407.879,408.246,408.919,410.743,416.001,416.812,417.465,416.538,413.708,412.914,1.0,-0.2,-0.7,-0.2,-0.2,-0.7,-0.2,-0.003,0.29,L-Aug. 2024,-0.2,0.014,0.78,S-Dec. 2021,0.4
4,Medicinal drugs(4)(11),1.345,133.725,134.331,134.022,133.302,133.410,133.577,134.266,136.054,136.229,136.474,136.201,135.177,134.892,133.725,134.331,134.022,133.302,133.410,133.577,134.266,136.054,136.229,136.474,136.201,135.177,134.892,0.9,-0.2,-0.8,-0.2,-0.2,-0.8,-0.2,-0.003,0.30,L-Aug. 2024,-0.2,0.012,0.80,S-Dec. 2021,0.2
5,Prescription drugs(4),0.899,552.058,554.600,552.625,548.245,547.682,549.405,550.678,562.168,562.339,563.035,562.174,559.487,560.836,552.058,554.600,552.625,548.245,547.682,549.405,550.678,562.168,562.339,563.035,562.174,559.487,560.836,1.6,-0.2,-0.5,0.2,-0.2,-0.5,0.2,0.002,0.23,L-May 2024,2.1,0.014,0.91,S-Apr. 2024,0.4
5,Nonprescription drugs(11),0.446,109.897,110.377,110.441,110.412,110.902,110.628,111.821,111.652,112.015,112.343,112.014,110.557,109.315,109.406,109.835,110.578,111.743,112.393,111.153,112.382,111.507,111.705,111.453,110.818,110.101,108.826,-0.5,-0.3,-1.3,-1.1,-0.6,-0.6,-1.2,-0.005,0.77,S-Aug. 2021,-1.2,-0.003,1.61,S-Sep. 2021,-1.7
4,Medical equipment and supplies(4)(11),0.116,109.127,109.718,111.067,109.506,109.723,110.409,110.010,110.758,111.840,111.711,111.168,111.363,111.398,109.127,109.718,111.067,109.506,109.723,110.409,110.010,110.758,111.840,111.711,111.168,111.363,111.398,2.1,-0.5,0.2,0.0,-0.5,0.2,0.0,0.000,0.69,S-Aug. 2024,-0.5,0.002,1.94,L-Mar. 2024,2.8
3,Recreation commodities(11),1.984,85.360,84.675,84.118,85.011,85.006,84.562,84.524,84.415,84.619,84.327,84.216,84.037,83.938,85.365,84.854,84.396,85.042,84.868,84.479,84.453,84.330,84.654,84.363,84.169,83.934,83.927,-1.7,-0.1,-0.2,-0.1,-0.2,-0.3,0.0,0.000,0.21,L-Jun. 2024,0.4,-0.037,0.68,S-May 2024,-2.3
4,Video and audio products(11),0.280,33.284,32.316,31.634,32.304,32.802,32.511,32.325,32.361,32.380,32.501,32.270,32.335,32.667,33.061,32.480,31.991,32.463,32.825,32.636,32.377,32.382,32.350,32.361,32.037,32.061,32.459,-1.9,-0.7,0.2,1.0,-1.0,0.1,1.2,0.003,0.48,L-Jan. 2024,1.5,-0.004,1.09,L-Feb. 2022,-0.2
5,Televisions,0.121,1.127,1.088,1.072,1.094,1.105,1.084,1.071,1.075,1.089,1.086,1.061,1.066,1.076,1.112,1.097,1.093,1.103,1.107,1.095,1.079,1.080,1.087,1.075,1.045,1.047,1.062,-4.5,-2.3,0.5,0.9,-2.8,0.2,1.4,0.002,0.58,L-Aug. 2021,2.7,-0.006,1.29,L-Mar. 2022,-1.5
5,Other video equipment(5),0.025,8.906,8.566,8.439,8.571,8.608,8.621,8.538,8.446,8.142,8.151,8.427,8.352,8.148,8.846,8.726,8.701,8.702,8.608,8.556,8.406,8.293,8.144,8.181,8.366,8.258,8.093,-8.5,3.4,-0.9,-2.4,2.3,-1.3,-2.0,0.000,0.93,S-Aug. 2023,-2.6,-0.002,2.12,S-Jul. 2024,-10.7
5,Audio equipment(4),0.060,25.298,24.902,23.689,24.307,25.289,24.683,24.836,24.902,24.785,25.056,24.882,24.784,25.432,25.298,24.902,23.689,24.307,25.289,24.683,24.836,24.902,24.785,25.056,24.882,24.784,25.432,0.5,-0.7,-0.4,2.6,-0.7,-0.4,2.6,0.002,1.31,L-Feb. 2024,4.0,0.001,3.17,L-May 2023,5.4
5,Recorded music and music subscriptions(4)(5),0.070,84.788,82.247,80.995,82.652,83.326,84.882,84.478,84.574,84.223,85.136,85.622,86.323,87.168,84.788,82.247,80.995,82.652,83.326,84.882,84.478,84.574,84.223,85.136,85.622,86.323,87.168,2.8,0.6,0.8,1.0,0.6,0.8,1.0,0.001,0.65,L-Jul. 2024,1.1,0.002,3.04,L-Jul. 2024,2.8
4,Pets and pet products(4),0.609,240.453,239.754,240.924,241.190,240.859,241.732,240.037,240.008,241.997,241.170,240.592,239.638,238.735,240.453,239.754,240.924,241.190,240.859,241.732,240.037,240.008,241.997,241.170,240.592,239.638,238.735,-0.7,-0.2,-0.4,-0.4,-0.2,-0.4,-0.4,-0.002,0.29,–,–,-0.004,1.06,S-May 2024,-1.5
5,Pet food(4)(5)(6),,192.364,192.388,192.123,191.939,190.158,191.698,190.830,190.634,191.895,191.844,191.057,190.530,189.920,192.364,192.388,192.123,191.939,190.158,191.698,190.830,190.634,191.895,191.844,191.057,190.530,189.920,-1.3,-0.4,-0.3,-0.3,-0.4,-0.3,-0.3,,0.32,–,–,,1.28,S-Oct. 2020,-1.7
5,"Purchase of pets, pet supplies, accessories(4)(5)(6)",,128.280,127.681,129.506,130.418,131.658,131.164,129.542,130.370,131.726,130.608,130.816,130.121,129.566,128.280,127.681,129.506,130.418,131.658,131.164,129.542,130.370,131.726,130.608,130.816,130.121,129.566,1.0,0.2,-0.5,-0.4,0.2,-0.5,-0.4,,0.68,L-Aug. 2024,0.2,,1.70,S-Jul. 2024,0.2
4,Sporting goods(4),0.625,127.020,126.274,124.807,127.326,126.554,125.286,126.442,126.108,125.024,123.983,124.029,123.610,123.050,127.020,126.274,124.807,127.326,126.554,125.286,126.442,126.108,125.024,123.983,124.029,123.610,123.050,-3.1,0.0,-0.3,-0.5,0.0,-0.3,-0.5,-0.003,0.37,S-Jul. 2024,-0.8,-0.022,1.24,S-May 2017,-3.2
5,Sports vehicles including bicycles(4),0.414,176.481,174.831,172.509,177.300,175.512,172.647,175.089,175.035,173.259,171.172,171.794,171.100,170.041,176.481,174.831,172.509,177.300,175.512,172.647,175.089,175.035,173.259,171.172,171.794,171.100,170.041,-3.6,0.4,-0.4,-0.6,0.4,-0.4,-0.6,-0.003,0.56,S-Jul. 2024,-1.2,-0.016,1.95,S-Oct. 2003,-3.6
5,Sports equipment(4),0.201,85.977,85.918,85.108,85.591,85.797,86.000,85.948,85.325,84.842,84.768,84.245,84.088,84.000,85.977,85.918,85.108,85.591,85.797,86.000,85.948,85.325,84.842,84.768,84.245,84.088,84.000,-2.3,-0.6,-0.2,-0.1,-0.6,-0.2,-0.1,0.000,0.45,L-Jul. 2024,-0.1,-0.006,1.25,S-Dec. 2023,-2.4
4,Photographic equipment and supplies,0.025,66.429,67.119,65.837,67.337,68.495,68.480,68.421,68.588,69.375,69.925,70.116,69.439,69.689,65.993,66.682,66.355,67.789,68.379,68.345,68.733,69.036,70.486,69.806,69.314,68.637,69.232,4.9,0.3,-1.0,0.4,-0.7,-1.0,0.9,0.000,1.36,L-Jun. 2024,2.1,0.001,3.61,S-Sep. 2023,-0.9
5,Photographic equipment(5)(6),,27.625,27.920,27.266,27.868,28.316,28.298,28.236,28.270,28.615,28.859,28.842,28.562,28.716,27.429,27.728,27.552,27.976,28.336,28.220,28.235,28.489,29.039,28.797,28.549,28.351,28.512,3.9,-0.1,-1.0,0.5,-0.9,-0.7,0.6,,1.38,L-Jun. 2024,1.9,,4.65,S-Sep. 2023,-1.8
4,Recreational reading materials(4),0.100,287.554,286.751,285.502,284.832,284.522,288.798,287.743,284.744,291.004,292.897,290.095,287.851,297.533,287.554,286.751,285.502,284.832,284.522,288.798,287.743,284.744,291.004,292.897,290.095,287.851,297.533,3.5,-1.0,-0.8,3.4,-1.0,-0.8,3.4,0.003,0.70,L-Feb. 2022,3.5,0.004,2.68,L-Mar. 2023,3.8
5,Newspapers and magazines(4)(5),0.052,222.836,222.189,223.181,219.639,226.415,224.157,225.037,222.897,226.625,231.416,226.963,219.492,239.222,222.836,222.189,223.181,219.639,226.415,224.157,225.037,222.897,226.625,231.416,226.963,219.492,239.222,7.4,-1.9,-3.3,9.0,-1.9,-3.3,9.0,0.005,1.00,L-EVER,–,0.004,3.93,L-Oct. 2022,7.9
5,Recreational books(4)(5),0.048,99.639,99.374,97.912,99.218,95.536,99.858,98.626,97.492,100.234,99.194,99.385,101.521,98.658,99.639,99.374,97.912,99.218,95.536,99.858,98.626,97.492,100.234,99.194,99.385,101.521,98.658,-1.0,0.2,2.1,-2.8,0.2,2.1,-2.8,-0.001,0.93,S-Feb. 2024,-3.7,-0.001,2.35,S-May 2024,-2.1
4,Other recreational goods(5),0.346,33.901,33.607,33.377,33.531,33.532,33.026,32.982,32.969,33.221,33.084,33.232,33.306,32.964,34.068,33.886,33.715,33.452,33.203,32.737,32.767,32.743,33.289,33.286,33.345,33.326,33.127,-2.8,0.4,0.2,-1.0,0.2,-0.1,-0.6,-0.002,0.58,S-Mar. 2024,-1.4,-0.011,1.44,–,–
5,Toys,0.272,28.654,28.426,28.176,28.393,28.399,27.890,27.910,27.833,28.039,27.959,28.060,28.150,27.844,28.834,28.724,28.538,28.309,28.046,27.580,27.679,27.590,28.112,28.176,28.182,28.171,28.019,-2.8,0.4,0.3,-1.1,0.0,0.0,-0.5,-0.001,0.68,S-Mar. 2024,-1.7,-0.009,1.64,L-Jul. 2024,-2.8
6,"Toys, games, hobbies and playground equipment(5)(6)",,38.485,38.165,38.039,38.291,38.237,37.492,37.517,37.148,37.557,37.416,37.712,37.617,37.069,38.638,38.525,38.290,38.055,37.922,37.105,37.157,36.917,37.832,37.799,37.821,37.633,37.217,-3.7,0.8,-0.3,-1.5,0.1,-0.5,-1.1,,0.83,S-Mar. 2024,-2.2,,1.87,S-Jun. 2024,-6.3
5,"Sewing machines, fabric and supplies(4)(5)",0.028,109.777,108.804,112.273,110.298,108.454,107.089,106.657,109.109,108.437,106.059,108.305,108.185,106.477,109.777,108.804,112.273,110.298,108.454,107.089,106.657,109.109,108.437,106.059,108.305,108.185,106.477,-3.0,2.1,-0.1,-1.6,2.1,-0.1,-1.6,0.000,1.29,S-Jul. 2024,-2.2,-0.001,4.16,S-Nov. 2021,-4.8
5,Music instruments and accessories(4)(5),0.030,122.075,120.500,119.100,118.608,120.125,121.100,119.219,119.562,121.965,121.535,121.102,120.998,121.508,122.075,120.500,119.100,118.608,120.125,121.100,119.219,119.562,121.965,121.535,121.102,120.998,121.508,-0.5,-0.4,-0.1,0.4,-0.4,-0.1,0.4,0.000,0.70,L-Jun. 2024,2.0,-0.001,2.99,L-Apr. 2024,-0.1
3,Education and communication commodities(11),0.818,58.135,56.651,56.545,56.895,57.033,56.371,56.400,55.483,55.221,55.440,55.197,54.813,54.220,58.135,56.651,56.545,56.895,57.033,56.371,56.400,55.483,55.221,55.440,55.197,54.813,54.220,-6.7,-0.4,-0.7,-1.1,-0.4,-0.7,-1.1,-0.009,0.62,S-May 2024,-1.6,-0.059,1.43,L-Aug. 2024,-5.9
4,Educational books and supplies(4),0.082,694.560,684.378,694.590,688.843,692.835,686.679,698.591,703.798,,,,,712.033,694.560,684.378,694.590,688.843,692.835,686.679,698.591,703.798,,,,,712.033,2.5,,,,,,,0.000,1.09,–,–,0.002,1.91,L-Feb. 2023,2.6
5,College textbooks(4)(6)(14),,236.126,232.741,235.995,233.508,234.765,233.096,238.077,239.977,237.642,232.880,233.964,243.705,243.584,236.126,232.741,235.995,233.508,234.765,233.096,238.077,239.977,237.642,232.880,233.964,243.705,243.584,3.2,0.5,4.2,0.0,0.5,4.2,0.0,,1.14,S-Jul. 2024,-2.0,,2.34,L-Feb. 2023,3.2
4,Information technology commodities(11),0.736,40.268,39.188,39.034,39.335,39.417,38.948,38.900,38.169,38.022,38.255,38.048,37.609,37.158,40.268,39.188,39.034,39.335,39.417,38.948,38.900,38.169,38.022,38.255,38.048,37.609,37.158,-7.7,-0.5,-1.2,-1.2,-0.5,-1.2,-1.2,-0.009,0.67,–,–,-0.061,1.58,L-Aug. 2024,-6.5
5,"Computers, peripherals, and smart home assistants(4)(7)",0.297,36.845,36.258,35.773,36.441,36.695,36.528,36.865,36.476,35.778,35.929,35.792,35.406,34.849,36.845,36.258,35.773,36.441,36.695,36.528,36.865,36.476,35.778,35.929,35.792,35.406,34.849,-5.4,-0.4,-1.1,-1.6,-0.4,-1.1,-1.6,-0.005,0.98,S-Jun. 2024,-1.9,-0.018,1.92,S-Oct. 2023,-5.7
5,Computer software and accessories(4)(5),0.021,23.485,23.071,22.422,22.868,23.688,23.936,23.932,23.010,23.284,23.490,23.511,23.425,23.336,23.485,23.071,22.422,22.868,23.688,23.936,23.932,23.010,23.284,23.490,23.511,23.425,23.336,-0.6,0.1,-0.4,-0.4,0.1,-0.4,-0.4,0.000,1.76,–,–,0.000,3.51,L-Aug. 2024,1.1
5,"Telephone hardware, calculators, and other consumer information items(4)(5)",0.418,8.678,8.355,8.407,8.405,8.381,8.230,8.158,7.965,8.016,8.075,8.020,7.920,7.843,8.678,8.355,8.407,8.405,8.381,8.230,8.158,7.965,8.016,8.075,8.020,7.920,7.843,-9.6,-0.7,-1.2,-1.0,-0.7,-1.2,-1.0,-0.004,0.92,L-Aug. 2024,-0.7,-0.043,2.51,L-Mar. 2024,-8.8
6,Smartphones(4)(6)(15),,48.095,46.332,46.488,46.579,46.478,46.078,45.899,45.334,45.252,45.514,44.889,44.556,43.332,48.095,46.332,46.488,46.579,46.478,46.078,45.899,45.334,45.252,45.514,44.889,44.556,43.332,-9.9,-1.4,-0.7,-2.7,-1.4,-0.7,-2.7,,1.03,S-Nov. 2023,-3.7,,2.55,S-Jun. 2024,-10.3
3,Alcoholic beverages,0.841,288.303,287.731,287.873,288.758,289.220,289.360,289.717,290.094,290.825,291.088,291.432,291.683,292.871,288.313,288.061,288.412,289.192,289.049,289.302,289.462,289.808,290.358,291.263,291.255,291.590,292.880,1.6,0.1,0.1,0.4,0.0,0.1,0.4,0.004,0.17,L-Sep. 2023,0.6,0.014,0.48,L-Aug. 2024,1.9
4,Alcoholic beverages at home,0.472,227.524,226.591,226.415,227.588,229.530,229.101,229.006,229.407,229.780,230.011,230.138,230.379,229.959,227.307,226.779,227.352,227.830,229.191,228.781,228.700,229.166,229.583,230.131,230.186,230.476,229.738,1.1,0.1,0.1,-0.2,0.0,0.1,-0.3,-0.002,0.22,S-Oct. 2021,-0.4,0.005,0.54,S-Apr. 2021,1.1
5,"Beer, ale, and other malt beverages at home",0.176,270.045,269.611,269.828,271.719,273.946,273.274,274.594,275.689,276.065,276.665,275.951,276.844,277.002,270.511,269.485,270.162,271.646,273.277,272.012,273.972,275.241,275.275,277.058,277.064,278.616,277.480,2.6,-0.3,0.3,0.1,0.0,0.6,-0.4,-0.001,0.31,S-Mar. 2024,-0.5,0.005,0.73,S-Mar. 2024,2.6
5,Distilled spirits at home(4),0.114,209.858,209.679,208.696,208.652,211.470,211.136,209.046,208.958,210.209,211.128,211.777,210.891,210.067,209.858,209.679,208.696,208.652,211.470,211.136,209.046,208.958,210.209,211.128,211.777,210.891,210.067,0.1,0.3,-0.4,-0.4,0.3,-0.4,-0.4,0.000,0.42,–,–,0.000,0.75,–,–
6,Whiskey at home(4)(6),,223.536,223.413,221.566,223.133,225.912,223.575,221.966,224.078,225.773,224.056,225.273,219.783,218.227,223.536,223.413,221.566,223.133,225.912,223.575,221.966,224.078,225.773,224.056,225.273,219.783,218.227,-2.4,0.5,-2.4,-0.7,0.5,-2.4,-0.7,,0.48,L-Aug. 2024,0.5,,1.10,L-Aug. 2024,0.2
6,"Distilled spirits, excluding whiskey, at home(4)(6)",,204.764,204.991,204.625,203.295,205.961,206.677,204.671,203.763,203.708,205.137,205.318,205.761,205.527,204.764,204.991,204.625,203.295,205.961,206.677,204.671,203.763,203.708,205.137,205.318,205.761,205.527,0.4,0.1,0.2,-0.1,0.1,0.2,-0.1,,0.53,S-May 2024,-0.4,,1.28,S-Aug. 2024,0.3
5,Wine at home(4),0.182,182.333,180.967,180.850,182.087,183.131,182.858,182.960,183.135,182.981,182.572,182.935,183.347,182.829,182.333,180.967,180.850,182.087,183.131,182.858,182.960,183.135,182.981,182.572,182.935,183.347,182.829,0.3,0.2,0.2,-0.3,0.2,0.2,-0.3,-0.001,0.36,S-Nov. 2023,-0.7,0.000,0.88,S-Dec. 2021,-0.1
4,Alcoholic beverages away from home(4),0.370,424.740,425.252,426.268,426.445,423.368,424.860,426.284,426.596,428.157,428.488,429.342,429.609,434.590,424.740,425.252,426.268,426.445,423.368,424.860,426.284,426.596,428.157,428.488,429.342,429.609,434.590,2.3,0.2,0.1,1.2,0.2,0.1,1.2,0.004,0.25,L-Oct. 2022,1.2,0.009,0.86,L-Apr. 2024,2.8
5,"Beer, ale, and other malt beverages away from home(4)(5)(6)",,207.564,207.550,207.646,207.410,207.706,208.540,208.843,208.607,209.037,209.686,210.435,210.598,214.981,207.564,207.550,207.646,207.410,207.706,208.540,208.843,208.607,209.037,209.686,210.435,210.598,214.981,3.6,0.4,0.1,2.1,0.4,0.1,2.1,,0.27,L-EVER,–,,0.95,L-Apr. 2024,4.0
5,Wine away from home(4)(5)(6),,230.220,231.017,230.811,231.695,231.304,231.628,231.719,231.933,232.516,231.724,232.095,232.666,233.592,230.220,231.017,230.811,231.695,231.304,231.628,231.719,231.933,232.516,231.724,232.095,232.666,233.592,1.5,0.2,0.2,0.4,0.2,0.2,0.4,,0.35,L-Jan. 2024,0.4,,1.44,L-Aug. 2024,2.0
5,Distilled spirits away from home(4)(5)(6),,235.523,235.717,236.702,236.501,234.211,235.735,236.036,236.338,237.547,237.852,237.746,237.637,240.570,235.523,235.717,236.702,236.501,234.211,235.735,236.036,236.338,237.547,237.852,237.746,237.637,240.570,2.1,0.0,0.0,1.2,0.0,0.0,1.2,,0.22,L-Apr. 2023,2.3,,1.39,L-May 2024,2.2
3,Other goods(11),1.367,138.090,138.238,137.418,138.271,139.236,139.405,139.274,139.917,140.040,140.127,140.286,140.657,141.405,138.232,138.286,137.587,138.022,138.946,139.249,139.045,139.695,139.983,140.288,140.577,141.033,141.552,2.4,0.1,0.3,0.5,0.2,0.3,0.4,0.005,0.21,L-May 2024,0.5,0.034,0.57,S-Apr. 2021,2.3
4,Tobacco and smoking products(4),0.554,1471.019,1487.792,1486.900,1491.538,1502.976,1509.166,1509.890,1534.064,1541.460,1543.823,1562.042,1562.356,1571.120,1471.019,1487.792,1486.900,1491.538,1502.976,1509.166,1509.890,1534.064,1541.460,1543.823,1562.042,1562.356,1571.120,6.8,1.2,0.0,0.6,1.2,0.0,0.6,0.003,0.25,L-Aug. 2024,1.2,0.036,0.65,S-Apr. 2024,6.7
5,Cigarettes(4)(5),0.458,610.505,617.028,615.331,618.561,623.950,628.544,627.392,637.136,640.101,642.549,651.722,651.278,654.796,610.505,617.028,615.331,618.561,623.950,628.544,627.392,637.136,640.101,642.549,651.722,651.278,654.796,7.3,1.4,-0.1,0.5,1.4,-0.1,0.5,0.002,0.24,L-Aug. 2024,1.4,0.032,0.69,S-Mar. 2024,7.3
5,Tobacco products other than cigarettes(4)(5),0.091,334.874,340.047,343.766,341.333,342.260,338.238,342.292,348.610,350.593,347.158,346.998,348.596,350.939,334.874,340.047,343.766,341.333,342.260,338.238,342.292,348.610,350.593,347.158,346.998,348.596,350.939,4.8,0.0,0.5,0.7,0.0,0.5,0.7,0.001,0.65,L-May 2024,1.8,0.004,2.29,S-Aug. 2024,4.5
4,Personal care products(4),0.657,179.617,178.553,176.620,177.546,179.311,179.706,179.280,178.830,178.682,179.079,178.452,179.154,179.634,179.617,178.553,176.620,177.546,179.311,179.706,179.280,178.830,178.682,179.079,178.452,179.154,179.634,0.0,-0.4,0.4,0.3,-0.4,0.4,0.3,0.002,0.33,S-Aug. 2024,-0.4,0.001,0.75,S-Nov. 2021,-0.2
5,"Hair, dental, shaving, and miscellaneous personal care products(4)(5)",0.345,120.701,120.320,120.267,121.133,121.531,121.817,121.976,121.600,121.162,121.907,120.660,121.376,121.604,120.701,120.320,120.267,121.133,121.531,121.817,121.976,121.600,121.162,121.907,120.660,121.376,121.604,0.7,-1.0,0.6,0.2,-1.0,0.6,0.2,0.001,0.44,S-Aug. 2024,-1.0,0.003,1.08,–,–
5,"Cosmetics, perfume, bath, nail preparations and implements(4)",0.301,193.472,191.709,187.349,187.892,191.222,191.607,190.319,189.984,190.421,189.982,190.812,191.105,191.813,193.472,191.709,187.349,187.892,191.222,191.607,190.319,189.984,190.421,189.982,190.812,191.105,191.813,-0.9,0.4,0.2,0.4,0.4,0.2,0.4,0.001,0.48,L-Aug. 2024,0.4,-0.001,1.07,S-Feb. 2022,-0.9
4,Miscellaneous personal goods(5),0.156,88.065,87.545,87.156,88.919,88.297,87.209,87.228,86.864,86.382,85.596,84.179,84.673,85.981,88.859,87.811,88.100,87.605,86.766,86.385,86.019,85.690,86.079,86.445,85.710,86.657,86.756,-2.4,-1.7,0.6,1.5,-0.9,1.1,0.1,0.000,0.83,S-Aug. 2024,-0.9,-0.004,2.31,L-Aug. 2024,-1.6
